,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
713,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,157,23,134,772,9,3.7,16.4,38.1,32.8,10 and Algebra II
728,03,BERGEN,2740,LODI BOROUGH,50.0,LODI HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,236,731,19.9,22.9,21.6,32.2,3.4,10 and Algebra II
742,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,244,730,21.3,23,20.9,31.6,3.3,10 and Algebra II
756,03,BERGEN,2860,LYNDHURST TWP,50.0,LYNDHURST HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,187,79,108,727,30.6,14.8,28.7,16.7,9.3,10 and Algebra II
770,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,188,80,108,727,30.6,14.8,28.7,16.7,9.3,10 and Algebra II
784,03,BERGEN,2900,MAHWAH TWP,50.0,MAHWAH HIGH SCHOOL,I,TOTAL,ALL STUDENTS,245,27,218,775,1.4,7.8,18.3,39.4,33,10 and Algebra II
798,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,245,27,218,775,1.4,7.8,18.3,39.4,33,10 and Algebra II
812,03,BERGEN,3170,MIDLAND PARK BORO,50.0,MIDLAND PARK JR./SR. HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,83,24,59,775,3.4,5.1,20.3,33.9,37.3,10 and Algebra II
824,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,83,24,59,775,3.4,5.1,20.3,33.9,37.3,10 and Algebra II
836,03,BERGEN,3550,NEW MILFORD BORO,50.0,NEW MILFORD HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,151,763,6,8.6,19.9,46.4,19.2,10 and Algebra II
850,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,151,763,6,8.6,19.9,46.4,19.2,10 and Algebra II
864,03,BERGEN,3600,NORTH ARLINGTON BORO,50.0,NORTH ARLINGTON HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,114,741,21.9,17.5,14,33.3,13.2,10 and Algebra II
877,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,116,740,23.3,17.2,13.8,32.8,12.9,10 and Algebra II
890,03,BERGEN,3700,NORTHERN HIGHLANDS REG,50.0,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,J,TOTAL,ALL STUDENTS,341,270,71,742,22.5,16.9,14.1,26.8,19.7,10 and Algebra II
900,03,BERGEN,3700,NORTHERN HIGHLANDS REG,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,341,270,71,742,22.5,16.9,14.1,26.8,19.7,10 and Algebra II
910,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,50.0,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,I,TOTAL,ALL STUDENTS,229,61,168,739,17.3,25.6,20.2,22.6,14.3,10 and Algebra II
923,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,60.0,NORTHER VALLEY REG OLD TAPPEN HIGH SCHOO,I,TOTAL,ALL STUDENTS,304,53,251,748,13.1,16.7,23.1,31.9,15.1,10 and Algebra II
936,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,533,114,419,745,14.8,20.3,22,28.2,14.8,10 and Algebra II
949,03,BERGEN,3910,PALISADES PARK,50.0,PALISADES PARK JR-SR HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,111,734,21.6,15.3,31.5,20.7,10.8,10 and Algebra II
964,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,111,734,21.6,15.3,31.5,20.7,10.8,10 and Algebra II
979,03,BERGEN,3930,PARAMUS BORO,50.0,PARAMUS HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,313,148,165,735,21.2,20.6,21.2,27.3,9.7,10 and Algebra II
993,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,313,148,165,735,21.2,20.6,21.2,27.3,9.7,10 and Algebra II
1007,03,BERGEN,3940,PARK RIDGE BORO,50.0,PARK RIDGE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,77,18,59,749,10.2,18.6,22,37.3,11.9,10 and Algebra II
1018,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,78,19,59,749,10.2,18.6,22,37.3,11.9,10 and Algebra II
1029,03,BERGEN,3960,PASCACK VALLEY REGIONAL,40.0,PASCACK HILLS HIGH SCHOOL,I,TOTAL,ALL STUDENTS,237,158,79,765,7.6,10.1,13.9,40.5,27.8,10 and Algebra II
1038,03,BERGEN,3960,PASCACK VALLEY REGIONAL,50.0,PASCACK VALLEY HIGH SCHOOL,I,TOTAL,ALL STUDENTS,290,143,147,745,14.3,16.3,25.2,31.3,12.9,10 and Algebra II
