,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
14727,41,WARREN,0070,ALPHA BORO,10.0,ALPHA BOROUGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,17,734,0,29.4,58.8,11.8,0,6
14733,41,WARREN,0070,ALPHA BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,17,734,0,29.4,58.8,11.8,0,6
14739,41,WARREN,0280,BELVIDERE TOWN,30.0,OXFORD STREET ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,38,739,5.3,26.3,36.8,28.9,2.6,6
14749,41,WARREN,0280,BELVIDERE TOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,39,739,5.1,25.6,35.9,30.8,2.6,6
14759,41,WARREN,0400,BLAIRSTOWN TWP,30.0,BLAIRSTOWN ELEMENTARY SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,88,12,76,747,0,18.4,36.8,35.5,9.2,6
14769,41,WARREN,0400,BLAIRSTOWN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,88,12,76,747,0,18.4,36.8,35.5,9.2,6
14779,41,WARREN,1620,FRANKLIN TWP,50.0,FRANKLIN TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,30,743,10,26.7,20,33.3,10,6
14788,41,WARREN,1620,FRANKLIN TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,30,743,10,26.7,20,33.3,10,6
14797,41,WARREN,1670,FRELINGHUYSEN TWP,50.0,FRELINGHUYSEN TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,25,753,4,16,28,32,20,6
14805,41,WARREN,1670,FRELINGHUYSEN TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,25,753,4,16,28,32,20,6
14813,41,WARREN,1785,GREAT MEADOWS REGIONAL,40.0,GREAT MEADOWS REGIONAL MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,92,745,1.1,16.3,40.2,41.3,1.1,6
14823,41,WARREN,1785,GREAT MEADOWS REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,92,745,1.1,16.3,40.2,41.3,1.1,6
14833,41,WARREN,1840,GREENWICH TWP,70.0,STEWARTSVILLE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,80,751,2.5,12.5,27.5,51.3,6.3,6
14846,41,WARREN,1840,GREENWICH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,81,752,2.5,12.3,27.2,51.9,6.2,6
14859,41,WARREN,1870,HACKETTSTOWN,60.0,HACKETTSTOWN MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,96,746,2.1,19.8,29.2,44.8,4.2,6
14873,41,WARREN,1870,HACKETTSTOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,96,746,2.1,19.8,29.2,44.8,4.2,6
14887,41,WARREN,2040,HARMONY TWP,30.0,HARMONY TOWNSHIP SCHOOL DISTRICT,DE,TOTAL,ALL STUDENTS,*,*,20,732,5,35,35,25,0,6
14894,41,WARREN,2040,HARMONY TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,20,732,5,35,35,25,0,6
14901,41,WARREN,2250,HOPE TWP,50.0,HOPE TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,21,761,0,0,23.8,66.7,9.5,6
14908,41,WARREN,2250,HOPE TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,21,761,0,0,23.8,66.7,9.5,6
14915,41,WARREN,2470,KNOWLTON TWP,40.0,KNOWLTON TOWNSHIP BOARD OF EDUCATION,FG,TOTAL,ALL STUDENTS,*,*,23,757,0,4.3,34.8,52.2,8.7,6
14923,41,WARREN,2470,KNOWLTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,23,757,0,4.3,34.8,52.2,8.7,6
14931,41,WARREN,2790,LOPATCONG TWP,60.0,LOPATCONG TOWNSHIP MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,95,740,7.4,17.9,41.1,29.5,4.2,6
14942,41,WARREN,2790,LOPATCONG TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,95,740,7.4,17.9,41.1,29.5,4.2,6
14953,41,WARREN,2970,MANSFIELD TWP,50.0,MANSFIELD TOWNSHIP ELEMENTARY,FG,TOTAL,ALL STUDENTS,98,14,84,741,9.5,21.4,31,29.8,8.3,6
14966,41,WARREN,2970,MANSFIELD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,98,14,84,741,9.5,21.4,31,29.8,8.3,6
14979,41,WARREN,3890,OXFORD TWP,50.0,OXFORD CENTRAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,35,735,0,25.7,51.4,22.9,0,6
14988,41,WARREN,3890,OXFORD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,35,735,0,25.7,51.4,22.9,0,6
14997,41,WARREN,4100,PHILLIPSBURG TOWN,110.0,PHILLIPSBURG MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,174,735,6.3,25.9,37.4,29.3,1.1,6
15011,41,WARREN,4100,PHILLIPSBURG TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,174,735,6.3,25.9,37.4,29.3,1.1,6
15025,41,WARREN,4200,POHATCONG TWP,40.0,POHATCONG TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,37,736,5.4,37.8,16.2,40.5,0,6
15034,41,WARREN,4200,POHATCONG TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,37,736,5.4,37.8,16.2,40.5,0,6
15043,41,WARREN,5480,WASHINGTON BORO,55.0,WASHINGTON MEMORIAL ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,85,729,15.3,31.8,24.7,25.9,2.4,6
15055,41,WARREN,5480,WASHINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,85,729,15.3,31.8,24.7,25.9,2.4,6
15067,41,WARREN,5530,WASHINGTON TWP,40.0,BRASS CASTLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,739,4.5,19.4,41.8,32.8,1.5,6
15077,41,WARREN,5530,WASHINGTON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,91,11,80,739,5,18.8,43.8,31.3,1.3,6
15087,41,WARREN,5780,WHITE TWP,50.0,WHITE TOWNSHIP CONSOLIDATED SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,28,740,0,17.9,60.7,17.9,3.6,6
15096,41,WARREN,5780,WHITE TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,28,740,0,17.9,60.7,17.9,3.6,6
15105,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CS,900.0,BERGEN ARTS AND SCIENCES CS,R,TOTAL,ALL STUDENTS,*,*,75,754,1.3,17.3,21.3,49.3,10.7,6
15117,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,75,754,1.3,17.3,21.3,49.3,10.7,6
15129,80,CHARTERS,6017,FOUNDATION ACADEMY CS,932.0,FOUNDATION ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,83,736,9.6,19.3,38.6,31.3,1.2,6
15139,80,CHARTERS,6017,FOUNDATION ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,83,736,9.6,19.3,38.6,31.3,1.2,6
15149,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CS,900.0,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,49,759,0,12.2,18.4,57.1,12.2,6
15160,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,49,759,0,12.2,18.4,57.1,12.2,6
15171,80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,985.0,PRIDE ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,65,732,7.7,29.2,41.5,21.5,0,6
15179,80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,65,732,7.7,29.2,41.5,21.5,0,6
15187,80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,905.0,COMMUNITY CHARTER SCHOOL OF PATERSON,R,TOTAL,ALL STUDENTS,*,*,99,724,16.2,33.3,37.4,13.1,0,6
15195,80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,99,724,16.2,33.3,37.4,13.1,0,6
15203,80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CS,907.0,PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES,R,TOTAL,ALL STUDENTS,*,*,74,714,25.7,47.3,17.6,9.5,0,6
15214,80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,74,714,25.7,47.3,17.6,9.5,0,6
15225,80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910.0,VINELAND PUBLIC CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,33,746,3,15.2,39.4,39.4,3,6
15236,80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,33,746,3,15.2,39.4,39.4,3,6
15247,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOO,912.0,THE ETHICAL COMMUNITY CHARTER SCHOO,R,TOTAL,ALL STUDENTS,*,*,37,733,10.8,40.5,16.2,29.7,2.7,6
15258,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOO,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,37,733,10.8,40.5,16.2,29.7,2.7,6
15269,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,921.0,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,18,762,0,11.1,22.2,50,16.7,6
15278,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,18,762,0,11.1,22.2,50,16.7,6
15287,80,CHARTERS,6053,GREAT OAKS CHARTER SCHOOL,917.0,GREAT OAKS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,92,741,1.1,23.9,35.9,39.1,0,6
15298,80,CHARTERS,6053,GREAT OAKS CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,92,741,1.1,23.9,35.9,39.1,0,6
15309,80,CHARTERS,6063,JCAMDEN COMMUNITY CHARTER SCHOOL,945.0,CAMDEN COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,25,695,68,20,12,0,0,6
15319,80,CHARTERS,6063,JCAMDEN COMMUNITY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,25,695,68,20,12,0,0,6
15329,80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CS,946.0,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,38,723,21.1,28.9,34.2,15.8,0,6
15337,80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,38,723,21.1,28.9,34.2,15.8,0,6
15345,80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,949.0,THE KINGDOM CHARTER SCHOOL OF LEADERSHIP,R,TOTAL,ALL STUDENTS,*,*,15,722,26.7,26.7,26.7,20,0,6
15352,80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,15,722,26.7,26.7,26.7,20,0,6
15359,80,CHARTERS,6068,M E T S CHARTER SCHOOL,951.0,M.E.T.S. CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,64,722,15.6,43.8,26.6,14.1,0,6
15371,80,CHARTERS,6068,M E T S CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,64,722,15.6,43.8,26.6,14.1,0,6
15383,80,CHARTERS,6076,BENJAMIN BANNEKER PREP CS,961.0,BENJAMIN BANNEKER PREPARATORY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,40,727,12.5,32.5,42.5,12.5,0,6
15392,80,CHARTERS,6076,BENJAMIN BANNEKER PREP CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,40,727,12.5,32.5,42.5,12.5,0,6
15401,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,964.0,JOHN P. HOLLAND CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,19,735,0,36.8,36.8,26.3,0,6
15408,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,19,735,0,36.8,36.8,26.3,0,6
15415,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CS,966.0,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,56,745,3.6,17.9,32.1,42.9,3.6,6
15428,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,56,745,3.6,17.9,32.1,42.9,3.6,6
15441,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CS,967.0,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,41,783,0,2.4,12.2,41.5,43.9,6
15450,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,41,783,0,2.4,12.2,41.5,43.9,6
15459,80,CHARTERS,6091,MERIT PREP CS OF NEWARK,974.0,MERIT PREPARATORY CHARTER SCHOOL OF NEWARK,R,TOTAL,ALL STUDENTS,*,*,71,703,43.7,40.8,11.3,4.2,0,6
15465,80,CHARTERS,6091,MERIT PREP CS OF NEWARK,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,71,703,43.7,40.8,11.3,4.2,0,6
15471,80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,968.0,PHILLIP'S ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,737,7.7,17.9,48.7,23.1,2.6,6
15480,80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,737,7.7,17.9,48.7,23.1,2.6,6
15489,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,982.0,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,59,737,5.1,23.7,40.7,30.5,0,6
15501,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,59,737,5.1,23.7,40.7,30.5,0,6
15513,80,CHARTERS,6215,CAMDEN'S PROMISE CS,910.0,CAMDEN'S PROMISE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,120,742,3.3,16.7,43.3,35.8,.8,6
15524,80,CHARTERS,6215,CAMDEN'S PROMISE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,120,742,3.3,16.7,43.3,35.8,.8,6
15535,80,CHARTERS,6217,CENTRAL JERSEY ARTS CS,910.0,CENTRAL JERSEY ARTS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,40,719,15,45,37.5,2.5,0,6
15547,80,CHARTERS,6217,CENTRAL JERSEY ARTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,40,719,15,45,37.5,2.5,0,6
15559,80,CHARTERS,6230,CLASSICAL ACADEMY CS OF CLIFTON,915.0,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIFTON,R,TOTAL,ALL STUDENTS,*,*,39,765,0,7.7,12.8,66.7,12.8,6
15568,80,CHARTERS,6230,CLASSICAL ACADEMY CS OF CLIFTON,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,765,0,7.7,12.8,66.7,12.8,6
15577,80,CHARTERS,6240,FREEDOM ACADEMY CS,900.0,FREEDOM PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,87,717,20.7,41.4,34.5,3.4,0,6
15587,80,CHARTERS,6240,FREEDOM ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,87,717,20.7,41.4,34.5,3.4,0,6
15597,80,CHARTERS,6320,DISCOVERY CS,920.0,DISCOVERY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,735,4.2,37.5,25,33.3,0,6
15605,80,CHARTERS,6320,DISCOVERY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,735,4.2,37.5,25,33.3,0,6
15613,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,925.0,ELYSIAN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,32,752,3.1,15.6,31.3,46.9,3.1,6
15623,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,32,752,3.1,15.6,31.3,46.9,3.1,6
15633,80,CHARTERS,6612,GALLOWAY COMMUNITY CS,912.0,GALLOWAY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,25,727,16,28,40,16,0,6
15641,80,CHARTERS,6612,GALLOWAY COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,25,727,16,28,40,16,0,6
15649,80,CHARTERS,6635,GREATER BRUNSWICK CS,930.0,GREATER BRUNSWICK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,45,733,13.3,26.7,26.7,31.1,2.2,6
15661,80,CHARTERS,6635,GREATER BRUNSWICK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,45,733,13.3,26.7,26.7,31.1,2.2,6
15673,80,CHARTERS,6665,GRAY CS,930.0,THE GRAY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,28,736,3.6,25,46.4,25,0,6
15682,80,CHARTERS,6665,GRAY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,28,736,3.6,25,46.4,25,0,6
15691,80,CHARTERS,6720,HOBOKEN CS,930.0,HOBOKEN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,21,749,4.8,9.5,38.1,42.9,4.8,6
15701,80,CHARTERS,6720,HOBOKEN CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,21,749,4.8,9.5,38.1,42.9,4.8,6
15711,80,CHARTERS,6740,HOPE ACADEMY CS,950.0,HOPE ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,717,12.5,50,37.5,0,0,6
15716,80,CHARTERS,6740,HOPE ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,717,12.5,50,37.5,0,0,6
15721,80,CHARTERS,6910,JERSEY CITY COMM. CS,940.0,JERSEY CITY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,59,736,1.7,25.4,50.8,22,0,6
15730,80,CHARTERS,6910,JERSEY CITY COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,59,736,1.7,25.4,50.8,22,0,6
15739,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR,950.0,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,52,743,1.9,23.1,34.6,40.4,0,6
15752,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,52,743,1.9,23.1,34.6,40.4,0,6
15765,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,936.0,LADY LIBERTY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,724,10.3,46.2,30.8,12.8,0,6
15773,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,724,10.3,46.2,30.8,12.8,0,6
15781,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,63,728,1.6,46,41.3,11.1,0,6
15792,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,63,728,1.6,46,41.3,11.1,0,6
15803,80,CHARTERS,7115,LEARNING COMMUNITY CS,960.0,LEARNING COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,61,748,0,18,42.6,32.8,6.6,6
15815,80,CHARTERS,7115,LEARNING COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,61,748,0,18,42.6,32.8,6.6,6
15827,80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,95,732,6.3,28.4,44.2,21.1,0,6
15835,80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,95,732,6.3,28.4,44.2,21.1,0,6
15843,80,CHARTERS,7320,NORTH STAR ACAD. CS OF NEWARK,960.0,NORTH STAR ACADEMY CHARTER SCHOOLS OF NEWARK,R,TOTAL,ALL STUDENTS,*,*,330,753,2.4,10,29.4,52.4,5.8,6
15853,80,CHARTERS,7320,NORTH STAR ACAD. CS OF NEWARK,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,330,753,2.4,10,29.4,52.4,5.8,6
15863,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,965.0,TEAM ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,221,11,210,725,17.6,30,34.3,17.6,.5,6
15872,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,221,11,210,725,17.6,30,34.3,17.6,.5,6
15881,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,970.0,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,81,739,6.2,24.7,39.5,24.7,4.9,6
15892,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,81,739,6.2,24.7,39.5,24.7,4.9,6
15903,80,CHARTERS,7540,PRINCETON CS,930.0,PRINCETON CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,48,786,0,2.1,4.2,41.7,52.1,6
15913,80,CHARTERS,7540,PRINCETON CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,48,786,0,2.1,4.2,41.7,52.1,6
15923,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,960.0,THE QUEEN CITY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,35,738,5.7,34.3,22.9,34.3,2.9,6
15933,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,35,738,5.7,34.3,22.9,34.3,2.9,6
15943,80,CHARTERS,7720,THE RED BANK CS,915.0,RED BANK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,20,743,5,25,30,35,5,6
15954,80,CHARTERS,7720,THE RED BANK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,20,743,5,25,30,35,5,6
15965,80,CHARTERS,7727,RIDGE AND VALLEY CS,900.0,RIDGE AND VALLEY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,14,726,21.4,28.6,42.9,7.1,0,6
15972,80,CHARTERS,7727,RIDGE AND VALLEY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,14,726,21.4,28.6,42.9,7.1,0,6
15979,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,970.0,ROBERT TREAT ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,69,767,0,1.4,15.9,69.6,13,6
15989,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,69,767,0,1.4,15.9,69.6,13,6
15999,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,975.0,MARIA VARISCO ROGERS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,57,748,1.8,12.3,35.1,50.9,0,6
16012,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,57,748,1.8,12.3,35.1,50.9,0,6
16025,80,CHARTERS,7830,SOARING HEIGHTS CS,980.0,SOARING HEIGHTS,R,TOTAL,ALL STUDENTS,*,*,23,750,4.3,8.7,34.8,47.8,4.3,6
16035,80,CHARTERS,7830,SOARING HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,750,4.3,8.7,34.8,47.8,4.3,6
16045,80,CHARTERS,7850,SUSSEX COUNTY CS FOR TECHNOLOGY,960.0,SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,68,725,7.4,44.1,35.3,13.2,0,6
16055,80,CHARTERS,7850,SUSSEX COUNTY CS FOR TECHNOLOGY,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,68,725,7.4,44.1,35.3,13.2,0,6
16065,80,CHARTERS,7890,TEANECK COMMUNITY CS,920.0,TEANECK COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,34,759,0,11.8,20.6,61.8,5.9,6
16076,80,CHARTERS,7890,TEANECK COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,34,759,0,11.8,20.6,61.8,5.9,6
