COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,LATEST_REGISTERED TO TEST_MATH,LATEST_NOT TESTED ** (See Below)_MATH,LATEST_VALID SCORES_MATH,LATEST_MEAN SCALE SCORE_MATH,LATEST_L1 PERCENT_MATH,LATEST_L2 PERCENT_MATH,LATEST_L3 PERCENT_MATH,LATEST_L4 PERCENT_MATH,LATEST_L5 PERCENT_MATH,GRADE,LATEST_REGISTERED TO TEST_LA,LATEST_NOT TESTED ** (See Below)_LA,LATEST_VALID SCORES_LA,LATEST_MEAN SCALE SCORE_LA,LATEST_L1 PERCENT_LA,LATEST_L2 PERCENT_LA,LATEST_L3 PERCENT_LA,LATEST_L4 PERCENT_LA,LATEST_L5 PERCENT_LA
29,OCEAN,5220,TUCKERTON BORO,50.0,TUCKERTON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,60,727,6.7,45,30,15,3.3,6,*,*,60,729,8.3,36.7,31.7,23.3,0
29,OCEAN,5220,TUCKERTON BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,60,727,6.7,45,30,15,3.3,6,*,*,60,729,8.3,36.7,31.7,23.3,0
31,PASSAIC,0420,BLOOMINGDALE BORO,50.0,WALTER T. BERGEN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,50,744,8,18,28,36,10,6,*,*,50,757,8,12,10,58,12
31,PASSAIC,0420,BLOOMINGDALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,50,744,8,18,28,36,10,6,*,*,50,757,8,12,10,58,12
31,PASSAIC,0900,CLIFTON CITY,35.0,CHRISTOPHER COLUMBUS MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,407,730,11.3,29.2,37.3,20.6,1.5,6,*,*,407,734,12.8,22.9,33.4,28.3,2.7
31,PASSAIC,0900,CLIFTON CITY,70.0,WOODROW WILSON MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,430,14,416,736,7.9,23.8,38.5,27.6,2.2,6,430,14,416,745,6.3,17.3,33.7,35.6,7.2
31,PASSAIC,0900,CLIFTON CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,843,17,826,733,9.9,26.4,37.8,24.1,1.8,6,843,17,826,739,9.8,20,33.4,31.8,5
31,PASSAIC,1920,HALEDON BORO,15.0,HALEDON PUBLIC SCHOOL,B,TOTAL,ALL STUDENTS,*,*,110,731,8.2,31.8,35.5,23.6,.9,6,*,*,108,741,4.6,18.5,41.7,31.5,3.7
31,PASSAIC,1920,HALEDON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,110,731,8.2,31.8,35.5,23.6,.9,6,*,*,108,741,4.6,18.5,41.7,31.5,3.7
31,PASSAIC,2100,HAWTHORNE BORO,70.0,LINCOLN MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,206,13,193,735,11.4,24.4,31.1,32.1,1,6,206,14,192,752,5.7,11.5,28.1,46.4,8.3
31,PASSAIC,2100,HAWTHORNE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,206,13,193,735,11.4,24.4,31.1,32.1,1,6,206,14,192,752,5.7,11.5,28.1,46.4,8.3
31,PASSAIC,2700,LITTLE FALLS TWP,50.0,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,FG,TOTAL,ALL STUDENTS,*,*,112,746,2.7,17.9,33.9,41.1,4.5,6,*,*,112,768,.9,5.4,18.8,52.7,22.3
31,PASSAIC,2700,LITTLE FALLS TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,112,746,2.7,17.9,33.9,41.1,4.5,6,*,*,112,768,.9,5.4,18.8,52.7,22.3
31,PASSAIC,3640,NORTH HALEDON BORO,50.0,HIGH MOUNTAIN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,65,747,9.2,20,23.1,38.5,9.2,6,*,*,65,759,0,16.9,20,43.1,20
31,PASSAIC,3640,NORTH HALEDON BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,65,747,9.2,20,23.1,38.5,9.2,6,*,*,65,759,0,16.9,20,43.1,20
31,PASSAIC,3970,PASSAIC CITY,80.0,THOMAS JEFFERSON SCHOOL # 1,A,TOTAL,ALL STUDENTS,*,*,94,734,4.3,30.9,36.2,27.7,1.1,6,*,*,92,742,6.5,15.2,39.1,35.9,3.3
31,PASSAIC,3970,PASSAIC CITY,90.0,MARIO DRAGO SCHOOL # 3,A,TOTAL,ALL STUDENTS,*,*,90,730,11.1,30,38.9,20,0,6,*,*,85,736,5.9,23.5,40,29.4,1.2
31,PASSAIC,3970,PASSAIC CITY,97.0,SCHOOL # 5,A,TOTAL,ALL STUDENTS,*,*,45,732,13.3,22.2,35.6,28.9,0,6,*,*,45,731,17.8,17.8,37.8,26.7,0
31,PASSAIC,3970,PASSAIC CITY,100.0,MARTIN LUTHER KING JR. SCHOOL # 6,A,TOTAL,ALL STUDENTS,*,*,109,721,22.9,31.2,31.2,14.7,0,6,*,*,106,724,18.9,34.9,27.4,17,1.9
31,PASSAIC,3970,PASSAIC CITY,125.0,ETTA GERO SCHOOL # 9,A,TOTAL,ALL STUDENTS,*,*,152,732,6.6,32.2,37.5,23.7,0,6,*,*,148,726,14.9,31.1,39.9,14.2,0
31,PASSAIC,3970,PASSAIC CITY,130.0,THEODORE ROOSEVELT SCHOOL # 10,A,TOTAL,ALL STUDENTS,*,*,130,729,13.1,25.4,40,21.5,0,6,*,*,127,726,13.4,26.8,44.9,14.2,.8
31,PASSAIC,3970,PASSAIC CITY,140.0,WILLIAM B. CRUISE MEMORIAL SCHOOL # 11,A,TOTAL,ALL STUDENTS,*,*,192,722,22.4,27.1,35.9,14.6,0,6,*,*,187,716,30.5,29.4,28.3,11.8,0
31,PASSAIC,3970,PASSAIC CITY,200.0,DANIEL F. RYAN ELEMENTARY SCHOOL # 19,A,TOTAL,ALL STUDENTS,*,*,107,725,15,31.8,37.4,15.9,0,6,*,*,107,721,19.6,26.2,44.9,9.3,0
31,PASSAIC,3970,PASSAIC CITY,300.0,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO 20,A,TOTAL,ALL STUDENTS,*,*,114,756,3.5,9.6,21.9,56.1,8.8,6,*,*,114,769,.9,6.1,15.8,57,20.2
31,PASSAIC,3970,PASSAIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,1033,731,13.1,27,35,23.8,1.1,6,*,*,1011,731,15.5,24.6,34.7,22.2,3
31,PASSAIC,4010,PATERSON CITY,43.0,ALEXANDER HAMILTON ACADEMY,A,TOTAL,ALL STUDENTS,*,*,64,746,1.6,15.6,39.1,39.1,4.7,6,*,*,63,752,7.9,4.8,28.6,47.6,11.1
31,PASSAIC,4010,PATERSON CITY,60.0,SCHOOL 2,A,TOTAL,ALL STUDENTS,*,*,59,729,8.5,32.2,45.8,13.6,0,6,*,*,57,742,5.3,12.3,40.4,42.1,0
31,PASSAIC,4010,PATERSON CITY,70.0,SCHOOL 3,A,TOTAL,ALL STUDENTS,*,*,47,734,4.3,27.7,44.7,23.4,0,6,*,*,47,736,2.1,27.7,46.8,23.4,0
31,PASSAIC,4010,PATERSON CITY,80.0,REV DR FRANK NAPIER JR SCHOOL,A,TOTAL,ALL STUDENTS,*,*,60,711,26.7,50,18.3,5,0,6,*,*,60,722,21.7,30,36.7,10,1.7
31,PASSAIC,4010,PATERSON CITY,90.0,SCHOOL 5,A,TOTAL,ALL STUDENTS,*,*,104,731,16.3,19.2,36.5,27.9,0,6,*,*,98,732,18.4,19.4,30.6,30.6,1
31,PASSAIC,4010,PATERSON CITY,100.0,SCHOOL 6/ACADEMY OF PERFORMING ARTS,A,TOTAL,ALL STUDENTS,*,*,51,710,25.5,54.9,17.6,2,0,6,*,*,51,716,25.5,41.2,23.5,9.8,0
31,PASSAIC,4010,PATERSON CITY,110.0,SCHOOL 7,A,TOTAL,ALL STUDENTS,*,*,62,723,16.1,37.1,32.3,14.5,0,6,*,*,62,739,3.2,32.3,32.3,29,3.2
31,PASSAIC,4010,PATERSON CITY,120.0,SCHOOL 8,A,TOTAL,ALL STUDENTS,*,*,66,721,21.2,27.3,40.9,10.6,0,6,*,*,62,711,35.5,37.1,19.4,8.1,0
31,PASSAIC,4010,PATERSON CITY,130.0,CHARLES J RILEY SCHOOL 9,A,TOTAL,ALL STUDENTS,*,*,129,731,15.5,18.6,39.5,26.4,0,6,*,*,121,739,15.7,9.9,28.9,43.8,1.7
31,PASSAIC,4010,PATERSON CITY,140.0,SCHOOL 10,A,TOTAL,ALL STUDENTS,*,*,45,715,24.4,48.9,20,6.7,0,6,*,*,44,719,27.3,29.5,27.3,15.9,0
31,PASSAIC,4010,PATERSON CITY,150.0,SCHOOL 11 (NEWCOMERS),A,TOTAL,ALL STUDENTS,*,*,74,697,62.2,28.4,9.5,0,0,6,,,,,,,,,
31,PASSAIC,4010,PATERSON CITY,160.0,SCHOOL 12,A,TOTAL,ALL STUDENTS,*,*,75,704,45.3,38.7,10.7,5.3,0,6,*,*,74,710,39.2,31.1,27,2.7,0
31,PASSAIC,4010,PATERSON CITY,170.0,SCHOOL 13,A,TOTAL,ALL STUDENTS,*,*,41,723,19.5,29.3,39,12.2,0,6,*,*,39,735,2.6,33.3,35.9,28.2,0
31,PASSAIC,4010,PATERSON CITY,220.0,SCHOOL 18,A,TOTAL,ALL STUDENTS,*,*,98,717,20.4,44.9,28.6,6.1,0,6,*,*,97,728,12.4,30.9,40.2,15.5,1
31,PASSAIC,4010,PATERSON CITY,240.0,SCHOOL 20,A,TOTAL,ALL STUDENTS,*,*,42,716,26.2,26.2,35.7,11.9,0,6,*,*,40,726,20,22.5,32.5,25,0
31,PASSAIC,4010,PATERSON CITY,250.0,SCHOOL 21,A,TOTAL,ALL STUDENTS,*,*,74,698,55.4,28.4,12.2,4.1,0,6,*,*,72,707,48.6,30.6,11.1,8.3,1.4
31,PASSAIC,4010,PATERSON CITY,270.0,SCHOOL 24,A,TOTAL,ALL STUDENTS,*,*,82,721,19.5,37.8,25.6,17.1,0,6,*,*,82,737,11,19.5,32.9,34.1,2.4
31,PASSAIC,4010,PATERSON CITY,280.0,SCHOOL 25,A,TOTAL,ALL STUDENTS,*,*,78,736,3.8,26.9,38.5,30.8,0,6,*,*,77,748,3.9,18.2,29.9,40.3,7.8
31,PASSAIC,4010,PATERSON CITY,290.0,SCHOOL 26,A,TOTAL,ALL STUDENTS,*,*,59,724,16.9,33.9,37.3,11.9,0,6,*,*,59,734,10.2,28.8,30.5,30.5,0
31,PASSAIC,4010,PATERSON CITY,300.0,SCHOOL 27,A,TOTAL,ALL STUDENTS,*,*,126,739,13.5,22.2,25.4,31,7.9,6,*,*,122,732,18.9,19.7,33.6,24.6,3.3
31,PASSAIC,4010,PATERSON CITY,301.0,DON BOSCO ACADEMY,A,TOTAL,ALL STUDENTS,*,*,88,724,15.9,35.2,30.7,18.2,0,6,*,*,84,719,19,38.1,35.7,7.1,0
31,PASSAIC,4010,PATERSON CITY,310.0,SCHOOL 28,A,TOTAL,ALL STUDENTS,*,*,38,795,0,0,2.6,26.3,71.1,6,*,*,38,797,0,0,2.6,42.1,55.3
31,PASSAIC,4010,PATERSON CITY,312.0,DR. MARTIN LUTHER KING JR EDUCATIONAL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,62,719,29,29,22.6,19.4,0,6,*,*,62,719,30.6,22.6,30.6,16.1,0
31,PASSAIC,4010,PATERSON CITY,316.0,NEW ROBERTO CLEMENTE,A,TOTAL,ALL STUDENTS,*,*,163,720,20.2,35.6,35,9.2,0,6,*,*,162,724,24.7,21,32.1,21,1.2
31,PASSAIC,4010,PATERSON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1853,34,1819,724,21.3,30.6,29.2,16.7,2.3,6,1771,38,1733,730,19.8,23.1,29.6,24.2,3.3
31,PASSAIC,4230,POMPTON LAKES BORO,55.0,LAKESIDE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,127,743,2.4,17.3,37.8,40.2,2.4,6,*,*,127,761,1.6,7.9,24.4,48.8,17.3
31,PASSAIC,4230,POMPTON LAKES BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,129,742,3.1,17.8,37.2,39.5,2.3,6,*,*,129,760,1.6,9.3,24,48.1,17.1
31,PASSAIC,4270,PROSPECT PARK BORO,10.0,PROSPECT PARK SCHOOL NO. 1,B,TOTAL,ALL STUDENTS,*,*,84,726,16.7,31,33.3,19,0,6,*,*,84,738,10.7,19,28.6,40.5,1.2
31,PASSAIC,4270,PROSPECT PARK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,84,726,16.7,31,33.3,19,0,6,*,*,84,738,10.7,19,28.6,40.5,1.2
31,PASSAIC,4400,RINGWOOD BORO,53.0,MARTIN J. RYERSON SCHOOL,GH,TOTAL,ALL STUDENTS,151,11,140,751,5.7,12.1,26.4,47.1,8.6,6,*,*,141,747,6.4,17,28.4,41.1,7.1
31,PASSAIC,4400,RINGWOOD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,151,11,140,751,5.7,12.1,26.4,47.1,8.6,6,*,*,141,747,6.4,17,28.4,41.1,7.1
31,PASSAIC,5200,TOTOWA BORO,60.0,WASHINGTON PARK SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,127,746,3.9,22.8,28.3,34.6,10.2,6,*,*,127,751,2.4,12.6,32.3,44.1,8.7
31,PASSAIC,5200,TOTOWA BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,127,746,3.9,22.8,28.3,34.6,10.2,6,*,*,127,751,2.4,12.6,32.3,44.1,8.7
31,PASSAIC,5440,WANAQUE BORO,50.0,HASKELL ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,42,743,4.8,14.3,40.5,38.1,2.4,6,*,*,42,753,2.4,11.9,31,47.6,7.1
31,PASSAIC,5440,WANAQUE BORO,70.0,WANAQUE ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,57,752,0,17.5,33.3,38.6,10.5,6,*,*,57,759,0,12.3,22.8,50.9,14
31,PASSAIC,5440,WANAQUE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,99,748,2,16.2,36.4,38.4,7.1,6,*,*,99,757,1,12.1,26.3,49.5,11.1
31,PASSAIC,5570,WAYNE TWP,65.0,ANTHONY WAYNE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,208,756,2.4,7.7,31.7,47.1,11.1,6,*,*,208,762,1,9.1,21.2,57.7,11.1
31,PASSAIC,5570,WAYNE TWP,83.0,GEORGE WASHINGTON MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,159,751,5.7,12.6,25.2,49.7,6.9,6,*,*,159,758,4.4,7.5,22,54.7,11.3
31,PASSAIC,5570,WAYNE TWP,145.0,SCHUYLER-COLFAX MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,259,747,1.9,15.1,37.1,40.5,5.4,6,*,*,260,763,2.3,6.5,22.7,52.7,15.8
31,PASSAIC,5570,WAYNE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,644,18,626,751,3,12,32.3,45,7.7,6,644,17,627,761,2.4,7.7,22,54.9,13.1
31,PASSAIC,5650,WEST MILFORD TWP,42.0,APSHAWA ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,37,739,5.4,21.6,40.5,29.7,2.7,6,*,*,37,742,5.4,16.2,32.4,45.9,0
31,PASSAIC,5650,WEST MILFORD TWP,60.0,MAPLE ROAD ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,41,750,0,17.1,29.3,48.8,4.9,6,*,*,41,763,0,4.9,26.8,56.1,12.2
31,PASSAIC,5650,WEST MILFORD TWP,70.0,MARSHALL HILL ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,39,745,7.7,15.4,30.8,43.6,2.6,6,*,*,39,748,5.1,12.8,35.9,38.5,7.7
31,PASSAIC,5650,WEST MILFORD TWP,80.0,PARADISE KNOLL ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,40,738,10,17.5,37.5,32.5,2.5,6,*,*,40,737,15,10,32.5,42.5,0
31,PASSAIC,5650,WEST MILFORD TWP,90.0,UPPER GREENWOOD LAKE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,28,740,7.1,25,32.1,25,10.7,6,*,*,28,758,0,10.7,25,57.1,7.1
31,PASSAIC,5650,WEST MILFORD TWP,100.0,WESTBROOK ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,58,12,46,743,0,26.1,28.3,41.3,4.3,6,58,12,46,749,0,10.9,50,32.6,6.5
31,PASSAIC,5650,WEST MILFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,257,26,231,742,4.8,20.3,32.9,37.7,4.3,6,257,26,231,749,4.3,10.8,34.6,44.6,5.6
31,PASSAIC,5690,WOODLAND PARK,70.0,MEMORIAL MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,114,742,5.3,24.6,30.7,35.1,4.4,6,*,*,112,746,4.5,17.9,27.7,44.6,5.4
31,PASSAIC,5690,WOODLAND PARK,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,114,742,5.3,24.6,30.7,35.1,4.4,6,*,*,112,746,4.5,17.9,27.7,44.6,5.4
33,SALEM,0060,ALLOWAY TWP,20.0,ALLOWAY TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,39,748,5.1,7.7,48.7,30.8,7.7,6,*,*,39,759,5.1,10.3,23.1,43.6,17.9
33,SALEM,0060,ALLOWAY TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,39,748,5.1,7.7,48.7,30.8,7.7,6,*,*,39,759,5.1,10.3,23.1,43.6,17.9
33,SALEM,1350,ELSINBORO TWP,50.0,ELSINBORO TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,11,745,0,18.2,45.5,36.4,0,6,*,*,11,753,0,18.2,27.3,45.5,9.1
33,SALEM,1350,ELSINBORO TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,11,745,0,18.2,45.5,36.4,0,6,*,*,11,753,0,18.2,27.3,45.5,9.1
33,SALEM,2800,LOWER ALLOWAYS CREEK,50.0,LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,20,743,0,10,55,35,0,6,*,*,20,742,5,15,50,30,0
33,SALEM,2800,LOWER ALLOWAYS CREEK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,20,743,0,10,55,35,0,6,*,*,20,742,5,15,50,30,0
33,SALEM,2950,MANNINGTON TWP,50.0,MANNINGTON TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,17,753,0,0,35.3,64.7,0,6,*,*,17,749,0,0,58.8,41.2,0
33,SALEM,2950,MANNINGTON TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,17,753,0,0,35.3,64.7,0,6,*,*,17,749,0,0,58.8,41.2,0
33,SALEM,3860,OLDMANS TWP,10.0,OLDMANS TOWNSHIP SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,18,748,5.6,22.2,33.3,27.8,11.1,6,*,*,18,757,0,22.2,11.1,55.6,11.1
33,SALEM,3860,OLDMANS TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,18,748,5.6,22.2,33.3,27.8,11.1,6,*,*,18,757,0,22.2,11.1,55.6,11.1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,105.0,PENNS GROVE MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,138,723,14.5,47.8,21.7,15.9,0,6,*,*,137,723,27,23.4,25.5,24.1,0
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,141,722,16.3,46.8,21.3,15.6,0,6,*,*,140,722,28.6,22.9,25,23.6,0
33,SALEM,4075,PENNSVILLE,55.0,PENNSVILLE MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,150,741,4,17.3,44.7,30,4,6,*,*,150,745,3.3,16.7,35.3,41.3,3.3
33,SALEM,4075,PENNSVILLE,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,150,741,4,17.3,44.7,30,4,6,*,*,150,745,3.3,16.7,35.3,41.3,3.3
33,SALEM,4150,PITTSGROVE TWP,70.0,PITTSGROVE TOWNSHIP MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,139,14,125,742,6.4,16.8,38.4,34.4,4,6,139,14,125,751,3.2,13.6,29.6,44.8,8.8
33,SALEM,4150,PITTSGROVE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,139,14,125,742,6.4,16.8,38.4,34.4,4,6,139,14,125,751,3.2,13.6,29.6,44.8,8.8
33,SALEM,4280,QUINTON TWP,50.0,QUINTON TOWNSHIP SCHOOL,A,TOTAL,ALL STUDENTS,*,*,37,736,5.4,27,43.2,24.3,0,6,*,*,37,742,8.1,21.6,27,37.8,5.4
33,SALEM,4280,QUINTON TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,37,736,5.4,27,43.2,24.3,0,6,*,*,37,742,8.1,21.6,27,37.8,5.4
33,SALEM,4630,SALEM CITY,90.0,SALEM MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,71,709,28.2,53.5,15.5,2.8,0,6,*,*,71,719,23.9,33.8,29.6,12.7,0
33,SALEM,4630,SALEM CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,71,709,28.2,53.5,15.5,2.8,0,6,*,*,71,719,23.9,33.8,29.6,12.7,0
33,SALEM,5320,UPPER PITTSGROVE TWP,70.0,UPPER PITTSGROVE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,40,743,2.5,20,45,27.5,5,6,*,*,40,754,0,10,40,45,5
33,SALEM,5320,UPPER PITTSGROVE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,40,743,2.5,20,45,27.5,5,6,*,*,40,754,0,10,40,45,5
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,70.0,WOODSTOWN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,85,744,2.4,18.8,37.6,38.8,2.4,6,*,*,85,765,2.4,8.2,14.1,61.2,14.1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,85,744,2.4,18.8,37.6,38.8,2.4,6,*,*,85,765,2.4,8.2,14.1,61.2,14.1
35,SOMERSET,0240,BEDMINSTER TWP,20.0,BEDMINSTER TOWNSHIP PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,759,7.1,5.4,26.8,41.1,19.6,6,*,*,56,775,3.6,3.6,10.7,48.2,33.9
35,SOMERSET,0240,BEDMINSTER TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,56,759,7.1,5.4,26.8,41.1,19.6,6,*,*,56,775,3.6,3.6,10.7,48.2,33.9
35,SOMERSET,0350,BERNARDS TWP,55.0,WILLIAM ANNIN MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,454,84,370,771,1.4,3,15.9,54.6,25.1,6,455,85,370,776,1.1,2.2,10.8,55.4,30.5
35,SOMERSET,0350,BERNARDS TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,454,84,370,771,1.4,3,15.9,54.6,25.1,6,455,85,370,776,1.1,2.2,10.8,55.4,30.5
35,SOMERSET,0490,BOUND BROOK BORO,303.0,SMALLEY ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,121,725,12.4,36.4,34.7,14.9,1.7,6,*,*,118,727,22.9,18.6,39.8,16.1,2.5
35,SOMERSET,0490,BOUND BROOK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,121,725,12.4,36.4,34.7,14.9,1.7,6,*,*,118,727,22.9,18.6,39.8,16.1,2.5
35,SOMERSET,0510,BRANCHBURG TWP,20.0,BRANCHBURG CENTRAL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,173,21,152,759,2,10.5,21.1,55.9,10.5,6,173,21,152,773,2,5.9,15.1,45.4,31.6
35,SOMERSET,0510,BRANCHBURG TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,174,21,153,759,2.6,10.5,20.9,55.6,10.5,6,174,21,153,772,2,6.5,15,45.1,31.4
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,48.0,EISENHOWER INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,391,11,380,756,5.3,14.7,26.6,33.7,19.7,6,391,11,380,759,3.9,8.7,28.4,39.7,19.2
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,65.0,HILLSIDE INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,283,11,272,754,2.2,14.3,28.7,40.8,14,6,283,14,269,763,1.1,8.6,26.4,44.2,19.7
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,677,22,655,755,4.1,14.8,27.3,36.5,17.3,6,677,25,652,760,2.8,8.9,27.6,41.4,19.3
35,SOMERSET,1610,FRANKLIN TWP,150.0,SAMPSON G. SMITH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,492,739,9.6,26.2,28.9,29.3,6.1,6,*,*,487,746,6.6,20.9,26.7,37.6,8.2
35,SOMERSET,1610,FRANKLIN TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,493,739,9.5,26.4,28.8,29.2,6.1,6,*,*,488,746,6.8,20.9,26.6,37.5,8.2
35,SOMERSET,1810,GREEN BROOK TWP,30.0,GREEN BROOK MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,106,756,5.7,14.2,26.4,32.1,21.7,6,*,*,104,762,3.8,2.9,29.8,45.2,18.3
35,SOMERSET,1810,GREEN BROOK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,106,756,5.7,14.2,26.4,32.1,21.7,6,*,*,104,762,3.8,2.9,29.8,45.2,18.3
35,SOMERSET,2170,HILLSBOROUGH TWP,34.0,AUTEN ROAD INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,571,30,541,763,2.4,7.9,21.1,47.5,21.1,6,571,30,541,760,2.4,6.3,23.7,55.8,11.8
35,SOMERSET,2170,HILLSBOROUGH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,571,30,541,763,2.4,7.9,21.1,47.5,21.1,6,571,30,541,760,2.4,6.3,23.7,55.8,11.8
35,SOMERSET,3000,MANVILLE BORO,65.0,ALEXANDER BATCHO INTERMEDIATE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,106,744,10.4,17.9,28.3,32.1,11.3,6,*,*,105,744,5.7,20,31.4,39,3.8
35,SOMERSET,3000,MANVILLE BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,106,744,10.4,17.9,28.3,32.1,11.3,6,*,*,105,744,5.7,20,31.4,39,3.8
