,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
9251,80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910.0,ACADEMY CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,681,83.3,12.5,4.2,0,0,10 and Algebra II
9259,80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,681,83.3,12.5,4.2,0,0,10 and Algebra II
9267,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900.0,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,60,766,1.7,1.7,30,53.3,13.3,10 and Algebra II
9281,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,60,766,1.7,1.7,30,53.3,13.3,10 and Algebra II
9295,80,CHARTERS,6017,FOUNDATION ACADEMY CS,932.0,FOUNDATION ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,69,741,18.8,11.6,31.9,21.7,15.9,10 and Algebra II
9308,80,CHARTERS,6017,FOUNDATION ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,69,741,18.8,11.6,31.9,21.7,15.9,10 and Algebra II
9321,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900.0,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,48,772,2.1,8.3,20.8,39.6,29.2,10 and Algebra II
9332,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,48,772,2.1,8.3,20.8,39.6,29.2,10 and Algebra II
9343,80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901.0,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,100,731,21,26,20,30,3,10 and Algebra II
9352,80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,100,731,21,26,20,30,3,10 and Algebra II
9361,80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,902.0,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,52,722,26.9,17.3,34.6,21.2,0,10 and Algebra II
9373,80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,52,722,26.9,17.3,34.6,21.2,0,10 and Algebra II
9385,80,CHARTERS,6053,GREAT OAKS CHARTER SCHOOL,917.0,GREAT OAKS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,65,738,20,16.9,29.2,23.1,10.8,10 and Algebra II
9395,80,CHARTERS,6053,GREAT OAKS CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,65,738,20,16.9,29.2,23.1,10.8,10 and Algebra II
9405,80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,938.0,PEOPLES PREPARATORY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,100,724,31,20,26,18,5,10 and Algebra II
9414,80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,100,724,31,20,26,18,5,10 and Algebra II
9423,80,CHARTERS,6059,NEWARK PREP CHARTER SCHOOL,941.0,NEWARK PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,101,26,75,700,49.3,30.7,16,4,0,10 and Algebra II
9431,80,CHARTERS,6059,NEWARK PREP CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,101,26,75,700,49.3,30.7,16,4,0,10 and Algebra II
9439,80,CHARTERS,6068,M E T S CHARTER SCHOOL,951.0,M.E.T.S. CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,70,710,48.6,18.6,11.4,15.7,5.7,10 and Algebra II
9450,80,CHARTERS,6068,M E T S CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,70,710,48.6,18.6,11.4,15.7,5.7,10 and Algebra II
9461,80,CHARTERS,6090,PAULO FREIRE CHARTER SCHOOL,977.0,PAULO FREIRE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,69,716,31.9,18.8,36.2,13,0,10 and Algebra II
9470,80,CHARTERS,6090,PAULO FREIRE CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,69,716,31.9,18.8,36.2,13,0,10 and Algebra II
9479,80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,914.0,TRENTON STEM-TO-CIVICS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,94,734,17,20.2,29.8,28.7,4.3,10 and Algebra II
9488,80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,94,734,17,20.2,29.8,28.7,4.3,10 and Algebra II
9497,80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,947.0,GREAT FUTURES CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,111,720,27.9,25.2,24.3,21.6,.9,10 and Algebra II
9509,80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,111,720,27.9,25.2,24.3,21.6,.9,10 and Algebra II
9521,80,CHARTERS,6212,CAMDEN ACADEMY CHARTER HS,903.0,CAMDEN ACADEMY CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,123,718,34.1,22,22.8,19.5,1.6,10 and Algebra II
9532,80,CHARTERS,6212,CAMDEN ACADEMY CHARTER HS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,123,718,34.1,22,22.8,19.5,1.6,10 and Algebra II
9543,80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,900.0,FREEDOM PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,49,735,16.3,16.3,28.6,32.7,6.1,10 and Algebra II
9554,80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,49,735,16.3,16.3,28.6,32.7,6.1,10 and Algebra II
9565,80,CHARTERS,6720,HOBOKEN CS,930.0,HOBOKEN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,24,718,33.3,25,20.8,20.8,0,10 and Algebra II
9576,80,CHARTERS,6720,HOBOKEN CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,718,33.3,25,20.8,20.8,0,10 and Algebra II
9587,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,114,739,10.5,20.2,33.3,31.6,4.4,10 and Algebra II
9600,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,114,739,10.5,20.2,33.3,31.6,4.4,10 and Algebra II
9613,80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,119,722,24.4,27.7,25.2,22.7,0,10 and Algebra II
9622,80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,119,722,24.4,27.7,25.2,22.7,0,10 and Algebra II
9631,80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,960.0,NORTH STAR ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,136,779,2.2,2.9,11,52.9,30.9,10 and Algebra II
9643,80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,136,779,2.2,2.9,11,52.9,30.9,10 and Algebra II
9655,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,965.0,TEAM ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,130,731,18.5,23.1,27.7,28.5,2.3,10 and Algebra II
9664,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,130,731,18.5,23.1,27.7,28.5,2.3,10 and Algebra II
9673,80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,940.0,CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS,R,TOTAL,ALL STUDENTS,*,*,75,733,21.3,21.3,20,33.3,4,10 and Algebra II
9684,80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,75,733,21.3,21.3,20,33.3,4,10 and Algebra II
9695,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,970.0,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,83,739,9.6,21.7,33.7,31.3,3.6,10 and Algebra II
9705,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,83,739,9.6,21.7,33.7,31.3,3.6,10 and Algebra II
9715,80,CHARTERS,8010,UNION COUNTY TEAMS CS,980.0,UNION COUNTY TEAMS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,31,17,14,787,0,0,0,57.1,42.9,10 and Algebra II
9723,80,CHARTERS,8010,UNION COUNTY TEAMS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,31,17,14,787,0,0,0,57.1,42.9,10 and Algebra II
9731,80,CHARTERS,8060,UNIVERSITY ACADEMY CS,990.0,UNIVERSITY ACADEMY CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,112,722,32.1,17,26.8,23.2,.9,10 and Algebra II
9742,80,CHARTERS,8060,UNIVERSITY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,112,722,32.1,17,26.8,23.2,.9,10 and Algebra II
0,01,ATLANTIC,0110,ATLANTIC CITY,10.0,ATLANTIC CITY HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,245,718,33.9,20.4,26.9,17.1,1.6,11 and Geometry
14,01,ATLANTIC,0110,ATLANTIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,245,718,33.9,20.4,26.9,17.1,1.6,11 and Geometry
28,01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,10.0,ATLANTIC COUNTY INSTITUTE OF TECHNOLOGY,V,TOTAL,ALL STUDENTS,158,15,143,739,10.5,18.2,36.4,30.1,4.9,11 and Geometry
41,01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,158,15,143,739,10.5,18.2,36.4,30.1,4.9,11 and Geometry
54,01,ATLANTIC,0590,BUENA REGIONAL,25.0,BUENA REGIONAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,162,125,37,733,16.2,27,21.6,32.4,2.7,11 and Geometry
64,01,ATLANTIC,0590,BUENA REGIONAL,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,162,125,37,733,16.2,27,21.6,32.4,2.7,11 and Geometry
74,01,ATLANTIC,1310,EGG HARBOR TWP,5.0,EGG HARBOR TOWNSHIP HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,518,16,502,732,20.5,19.5,26.5,30.1,3.4,11 and Geometry
91,01,ATLANTIC,1310,EGG HARBOR TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,518,16,502,732,20.5,19.5,26.5,30.1,3.4,11 and Geometry
108,01,ATLANTIC,1790,GREATER EGG HARBOR REG,40.0,ABSEGAMI HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,326,103,223,738,8.5,20.6,32.7,35.9,2.2,11 and Geometry
123,01,ATLANTIC,1790,GREATER EGG HARBOR REG,50.0,OAKCREST HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,219,60,159,715,36.5,21.4,28.3,11.9,1.9,11 and Geometry
139,01,ATLANTIC,1790,GREATER EGG HARBOR REG,60.0,CEDAR CREEK HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,207,49,158,737,15.2,24.1,24.7,30.4,5.7,11 and Geometry
151,01,ATLANTIC,1790,GREATER EGG HARBOR REG,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,752,212,540,731,18.7,21.9,29.1,27.2,3.1,11 and Geometry
168,01,ATLANTIC,1960,HAMMONTON TOWN,50.0,HAMMONTON HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,322,759,6.2,10.2,18.6,49.4,15.5,11 and Geometry
183,01,ATLANTIC,1960,HAMMONTON TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,322,759,6.2,10.2,18.6,49.4,15.5,11 and Geometry
198,01,ATLANTIC,2910,MAINLAND REGIONAL,50.0,MAINLAND REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,244,18,226,726,19.5,27.4,31,21.7,.4,11 and Geometry
210,01,ATLANTIC,2910,MAINLAND REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,244,18,226,726,19.5,27.4,31,21.7,.4,11 and Geometry
222,01,ATLANTIC,4180,PLEASANTVILLE CITY,50.0,PLEASANTVILLE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,154,723,29.9,18.8,26.6,22.7,1.9,11 and Geometry
237,01,ATLANTIC,4180,PLEASANTVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,154,723,29.9,18.8,26.6,22.7,1.9,11 and Geometry
252,03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,20.0,BERGEN COUNTY ACADEMIES,V,TOTAL,ALL STUDENTS,257,29,228,777,4.8,6.6,14.5,34.2,39.9,11 and Geometry
266,03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,70.0,BERGEN COUNTY TECHNICAL HIGH SCHOOL - TETERBORO,V,TOTAL,ALL STUDENTS,*,*,76,758,14.5,2.6,17.1,43.4,22.4,11 and Geometry
278,03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,340,36,304,772,7.2,5.6,15.1,36.5,35.5,11 and Geometry
292,03,BERGEN,0300,BERGENFIELD BORO,20.0,BERGENFIELD HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,288,14,274,772,5.8,5.8,12.4,43.8,32.1,11 and Geometry
305,03,BERGEN,0300,BERGENFIELD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,288,14,274,772,5.8,5.8,12.4,43.8,32.1,11 and Geometry
318,03,BERGEN,0440,BOGOTA BORO,20.0,BOGOTA JR./SR. HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,96,743,10.4,20.8,20.8,44.8,3.1,11 and Geometry
332,03,BERGEN,0440,BOGOTA BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,96,743,10.4,20.8,20.8,44.8,3.1,11 and Geometry
346,03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,50.0,HENRY P. BECTON REGIONAL HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,124,763,5.6,6.5,15.3,51.6,21,11 and Geometry
360,03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,124,763,5.6,6.5,15.3,51.6,21,11 and Geometry
374,03,BERGEN,0890,CLIFFSIDE PARK BORO,30.0,CLIFFSIDE PARK HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,249,733,19.3,18.5,28.1,30.9,3.2,11 and Geometry
389,03,BERGEN,0890,CLIFFSIDE PARK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,250,733,19.6,18.4,28,30.8,3.2,11 and Geometry
404,03,BERGEN,0990,CRESSKILL BORO,40.0,CRESSKILL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,84,737,14.3,21.4,28.6,33.3,2.4,11 and Geometry
419,03,BERGEN,0990,CRESSKILL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,84,737,14.3,21.4,28.6,33.3,2.4,11 and Geometry
434,03,BERGEN,1130,DUMONT BORO,40.0,DUMONT HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,205,755,3.9,9.8,28.3,49.3,8.8,11 and Geometry
448,03,BERGEN,1130,DUMONT BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,205,755,3.9,9.8,28.3,49.3,8.8,11 and Geometry
462,03,BERGEN,1345,ELMWOOD PARK,50.0,MEMORIAL SENIOR HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,143,761,5.6,6.3,17.5,56.6,14,11 and Geometry
477,03,BERGEN,1345,ELMWOOD PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,143,761,5.6,6.3,17.5,56.6,14,11 and Geometry
492,03,BERGEN,1360,EMERSON BORO,50.0,EMERSON JR SR HIGH,GH,TOTAL,ALL STUDENTS,102,78,24,754,8.3,12.5,12.5,50,16.7,11 and Geometry
502,03,BERGEN,1360,EMERSON BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,102,78,24,754,8.3,12.5,12.5,50,16.7,11 and Geometry
512,03,BERGEN,1370,ENGLEWOOD CITY,40.0,DWIGHT MORROW HIGH SCHOOL/ACADEMIES@ENGLEWOOD,DE,TOTAL,ALL STUDENTS,283,25,258,752,7.4,12.8,21.3,45.7,12.8,11 and Geometry
525,03,BERGEN,1370,ENGLEWOOD CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,283,25,258,752,7.4,12.8,21.3,45.7,12.8,11 and Geometry
538,03,BERGEN,1450,FAIR LAWN BORO,50.0,FAIR LAWN HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,291,755,6.9,12,22.3,44.3,14.4,11 and Geometry
553,03,BERGEN,1450,FAIR LAWN BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,291,755,6.9,12,22.3,44.3,14.4,11 and Geometry
568,03,BERGEN,1550,FORT LEE BORO,50.0,FORT LEE HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,235,74,161,738,21.1,11.2,24.8,35.4,7.5,11 and Geometry
583,03,BERGEN,1550,FORT LEE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,235,74,161,738,21.1,11.2,24.8,35.4,7.5,11 and Geometry
622,03,BERGEN,1700,GARFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,243,739,13.2,18.1,29.2,35.4,4.1,11 and Geometry
637,03,BERGEN,1760,GLEN ROCK BORO,50.0,GLEN ROCK HIGH SCHOOL,J,TOTAL,ALL STUDENTS,166,35,131,736,17.6,22.1,21.4,35.1,3.8,11 and Geometry
650,03,BERGEN,1760,GLEN ROCK BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,166,35,131,736,17.6,22.1,21.4,35.1,3.8,11 and Geometry
663,03,BERGEN,1860,HACKENSACK CITY,50.0,HACKENSACK HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,362,16,346,753,8.1,6.9,26,48.8,10.1,11 and Geometry
678,03,BERGEN,1860,HACKENSACK CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,362,16,346,753,8.1,6.9,26,48.8,10.1,11 and Geometry
693,03,BERGEN,2080,HASBROUCK HEIGHTS BORO,50.0,HASBROUCK HEIGHTS HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,157,746,8.9,20.4,24.8,35,10.8,11 and Geometry
707,03,BERGEN,2080,HASBROUCK HEIGHTS BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,157,746,8.9,20.4,24.8,35,10.8,11 and Geometry
721,03,BERGEN,2620,LEONIA BORO,50.0,LEONIA HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,123,13,110,745,14.5,17.3,15.5,40.9,11.8,11 and Geometry
737,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,123,13,110,745,14.5,17.3,15.5,40.9,11.8,11 and Geometry
753,03,BERGEN,2740,LODI BOROUGH,50.0,LODI HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,264,750,12.9,11.7,17.4,46.2,11.7,11 and Geometry
768,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,264,750,12.9,11.7,17.4,46.2,11.7,11 and Geometry
783,03,BERGEN,2860,LYNDHURST TWP,50.0,LYNDHURST HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,169,736,20.1,18.9,25.4,25.4,10.1,11 and Geometry
798,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,169,736,20.1,18.9,25.4,25.4,10.1,11 and Geometry
813,03,BERGEN,2900,MAHWAH TWP,50.0,MAHWAH HIGH SCHOOL,I,TOTAL,ALL STUDENTS,188,25,163,756,9.2,10.4,17.2,45.4,17.8,11 and Geometry
829,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,188,25,163,756,9.2,10.4,17.2,45.4,17.8,11 and Geometry
845,03,BERGEN,3170,MIDLAND PARK BORO,50.0,MIDLAND PARK JR./SR. HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,82,18,64,761,3.1,18.8,17.2,37.5,23.4,11 and Geometry
855,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,82,18,64,761,3.1,18.8,17.2,37.5,23.4,11 and Geometry
865,03,BERGEN,3550,NEW MILFORD BORO,50.0,NEW MILFORD HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,165,23,142,750,9.2,18.3,18.3,39.4,14.8,11 and Geometry
879,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,165,23,142,750,9.2,18.3,18.3,39.4,14.8,11 and Geometry
893,03,BERGEN,3600,NORTH ARLINGTON BORO,50.0,NORTH ARLINGTON HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,116,749,14.7,9.5,20.7,44,11.2,11 and Geometry
907,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,118,748,16.1,9.3,20.3,43.2,11,11 and Geometry
921,03,BERGEN,3700,NORTHERN HIGHLANDS REG,50.0,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,J,TOTAL,ALL STUDENTS,350,220,130,744,13.8,16.9,22.3,35.4,11.5,11 and Geometry
932,03,BERGEN,3700,NORTHERN HIGHLANDS REG,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,350,220,130,744,13.8,16.9,22.3,35.4,11.5,11 and Geometry
943,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,50.0,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,I,TOTAL,ALL STUDENTS,237,17,220,713,40.5,22.7,19.5,15.5,1.8,11 and Geometry
954,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,60.0,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,I,TOTAL,ALL STUDENTS,314,20,294,746,11.9,19.4,25.2,28.2,15.3,11 and Geometry
966,03,BERGEN,3710,NORTHERN VALLEY REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,551,37,514,732,24.1,20.8,22.8,22.8,9.5,11 and Geometry
978,03,BERGEN,3910,PALISADES PARK,50.0,PALISADES PARK JR-SR HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,99,744,18.2,12.1,16.2,41.4,12.1,11 and Geometry
994,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,99,744,18.2,12.1,16.2,41.4,12.1,11 and Geometry
1010,03,BERGEN,3930,PARAMUS BORO,50.0,PARAMUS HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,265,122,143,723,30.1,25.2,16.1,23.8,4.9,11 and Geometry
1025,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,265,122,143,723,30.1,25.2,16.1,23.8,4.9,11 and Geometry
1040,03,BERGEN,3940,PARK RIDGE BORO,50.0,PARK RIDGE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,96,42,54,734,14.8,24.1,29.6,25.9,5.6,11 and Geometry
1050,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,96,42,54,734,14.8,24.1,29.6,25.9,5.6,11 and Geometry
1060,03,BERGEN,3960,PASCACK VALLEY REGIONAL,40.0,PASCACK HILLS HIGH SCHOOL,I,TOTAL,ALL STUDENTS,229,148,81,730,25.9,19.8,25.9,21,7.4,11 and Geometry
1069,03,BERGEN,3960,PASCACK VALLEY REGIONAL,50.0,PASCACK VALLEY HIGH SCHOOL,I,TOTAL,ALL STUDENTS,296,161,135,737,25.9,13.3,23,26.7,11.1,11 and Geometry
1081,03,BERGEN,3960,PASCACK VALLEY REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,525,309,216,734,25.9,15.7,24.1,24.5,9.7,11 and Geometry
1093,03,BERGEN,4300,RAMAPO-INDIAN HILL REG,30.0,INDIAN HILLS HIGH SCHOOL,I,TOTAL,ALL STUDENTS,237,151,86,706,47.7,25.6,15.1,11.6,0,11 and Geometry
1105,03,BERGEN,4300,RAMAPO-INDIAN HILL REG,50.0,RAMAPO HIGH SCHOOL,I,TOTAL,ALL STUDENTS,212,171,41,733,19.5,17.1,29.3,29.3,4.9,11 and Geometry
1117,03,BERGEN,4300,RAMAPO-INDIAN HILL REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,449,322,127,715,38.6,22.8,19.7,17.3,1.6,11 and Geometry
1131,03,BERGEN,4310,RAMSEY BORO,50.0,RAMSEY HIGH SCHOOL,I,TOTAL,ALL STUDENTS,140,120,20,731,25,25,20,20,10,11 and Geometry
1144,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,140,120,20,731,25,25,20,20,10,11 and Geometry
1178,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,111,740,17.1,15.3,27.9,30.6,9,11 and Geometry
1193,03,BERGEN,4380,RIDGEFIELD PARK TWP,50.0,RIDGEFIELD PARK JR SR HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,224,753,10.3,9.8,21,46.9,12.1,11 and Geometry
