GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US3439990,3439990,"Leonardo CDP, New Jersey",946,83,62647,15325,97.7,2.3,59643,13777,0.0,3.4,-,**,0.0,3.4,-,**,1.0,1.9,-,**,0.0,3.4,-,**,0.5,1.0,-,**,0.8,1.3,-,**,4.5,4.2,45438,28424,93.7,4.5,63824,12550,0.0,3.4,-,**,19.8,7.5,109702,50827,65.1,8.1,55854,8863,15.1,5.4,41563,22715,684,96,68281,23585,28.4,9.5,107976,72849,71.6,9.5,65556,23964,66.2,11.8,103343,39961,19.9,8.7,51711,9126,13.9,8.3,54653,164504,262,79,44265,20610,45.8,13.0,43235,26177,43.5,12.8,42794,30761,2.3,3.4,-,**,54.2,13.0,55427,27909,51.1,13.3,55671,21798,3.1,4.7,-,**,27.2,(X),(X),(X),32.5,(X),(X),(X),13.4,(X),(X),(X)
1600000US3440020,3440020,"Leonia borough, New Jersey",3362,179,78882,13386,58.5,4.1,86006,10269,2.7,2.1,43462,10496,0.0,1.0,-,**,34.4,3.6,68125,18024,0.0,1.0,-,**,2.1,1.7,64279,57848,2.3,1.3,144615,184566,13.5,3.2,59007,13943,47.5,3.8,89590,14800,0.7,0.9,-,**,29.3,4.2,61818,10027,46.6,4.0,98500,27475,23.4,3.2,56477,27083,2596,120,100283,19483,48.7,4.1,88714,28901,51.3,4.1,112955,26716,80.3,4.5,116175,13438,14.1,4.1,59743,7390,5.5,2.5,56250,44071,766,172,44635,5885,58.6,12.6,40597,9429,58.1,12.7,40483,9608,0.5,1.0,-,**,41.4,12.6,53173,16229,34.9,12.5,45163,12635,6.5,5.8,115938,113640,31.8,(X),(X),(X),34.2,(X),(X),(X),23.5,(X),(X),(X)
1600000US3440290,3440290,"Lincoln Park borough, New Jersey",3862,198,81661,5321,89.3,3.6,81879,4852,1.8,1.4,87935,42831,0.0,0.8,-,**,6.0,2.8,90938,76566,0.0,0.8,-,**,1.8,1.7,"2,500-",***,1.1,1.2,-,**,4.5,2.7,70771,53192,85.6,4.6,82290,5525,0.4,0.4,-,**,26.6,3.8,89938,18028,49.8,4.4,85145,10779,23.2,2.9,62273,19875,2737,178,91289,5316,37.1,5.2,109091,13376,62.9,5.2,86411,10295,77.3,5.7,103466,14289,15.2,4.6,66509,16223,7.5,3.4,90038,84393,1125,202,60213,14121,59.6,8.9,51850,10321,53.8,9.6,46964,10326,5.9,4.7,101667,75967,40.4,8.9,62213,14514,29.2,9.1,60266,17587,11.1,6.4,84432,61399,20.0,(X),(X),(X),18.8,(X),(X),(X),23.1,(X),(X),(X)
1600000US3440320,3440320,"Lincroft CDP, New Jersey",2114,81,131618,14276,90.1,4.1,130686,14578,2.7,3.0,-,**,0.0,1.5,-,**,7.2,3.7,149299,63420,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,3.5,3.3,126346,24929,88.4,4.4,130613,15050,0.0,1.5,-,**,23.7,4.6,142007,29411,49.1,4.7,150417,32479,27.2,3.3,61957,27426,1757,99,146250,15281,52.8,5.8,129440,18893,47.2,5.8,156714,33647,88.4,6.1,151750,14703,8.4,4.7,42438,76117,3.2,3.5,86349,29047,357,94,18836,6282,83.2,12.8,18922,6873,64.7,16.0,14781,5296,18.5,13.9,187344,77361,16.8,12.8,17361,129593,16.8,12.8,17361,129593,0.0,8.7,-,**,23.6,(X),(X),(X),25.2,(X),(X),(X),15.7,(X),(X),(X)
1600000US3440350,3440350,"Linden city, New Jersey",14400,350,62778,3140,58.6,2.0,65134,4970,27.7,2.0,59103,10270,0.0,0.2,-,**,2.5,0.8,53750,27588,0.0,0.2,-,**,8.9,1.6,57393,18580,2.3,0.8,43661,17745,21.2,1.7,65448,11167,47.6,2.1,64025,3712,1.5,0.6,54107,42072,34.0,2.4,75095,5419,41.0,2.4,68543,4682,23.6,1.6,36756,3239,9996,307,72623,3555,43.6,2.6,70776,6216,56.4,2.6,74306,5185,62.7,3.1,86068,5635,27.5,2.8,46814,6008,9.7,1.9,62292,13644,4404,419,35451,3323,55.2,4.4,24694,4264,49.5,4.5,23199,2713,5.7,2.0,57679,28194,44.8,4.4,44704,8303,36.5,4.1,39861,5360,8.3,2.6,75903,16046,40.0,(X),(X),(X),43.0,(X),(X),(X),32.3,(X),(X),(X)
1600000US3440440,3440440,"Lindenwold borough, New Jersey",7344,440,40578,3475,47.1,3.5,46822,6793,36.0,4.2,37083,5613,0.3,0.4,-,**,1.5,0.7,40625,16130,0.4,0.7,-,**,12.0,3.3,29350,20338,2.7,1.5,46161,12626,17.2,3.3,40421,18206,43.1,3.1,46559,7818,6.8,2.5,21406,12319,34.7,3.6,41582,5561,39.6,3.8,49151,7023,18.9,2.7,27141,9582,4042,252,49514,6300,45.2,5.3,37848,11329,54.8,5.3,62481,4646,52.6,4.4,66932,5021,33.5,5.8,28359,5484,13.8,4.8,38266,20769,3302,454,29965,3977,58.1,6.3,26352,5806,49.2,6.6,25421,6136,8.8,3.3,37885,21651,41.9,6.3,32196,4348,32.1,6.0,32035,4298,9.9,4.2,33462,39630,29.0,(X),(X),(X),31.5,(X),(X),(X),23.2,(X),(X),(X)
1600000US3440530,3440530,"Linwood city, New Jersey",2537,82,88542,6882,97.1,1.4,87500,6666,0.0,1.3,-,**,0.4,0.6,-,**,0.9,0.8,166875,78693,0.0,1.3,-,**,0.3,0.4,-,**,1.3,0.9,85000,184995,1.7,1.4,84722,28847,96.1,1.8,87391,6743,0.9,1.1,-,**,19.4,2.8,111414,9086,49.2,3.4,105625,12708,30.5,3.3,55833,12933,1875,79,108565,6960,41.5,3.3,116818,16022,58.5,3.3,101295,10450,80.5,4.0,119808,10315,12.4,3.5,72639,25170,7.0,3.2,62917,13772,662,88,41711,5885,59.7,8.6,33935,10403,51.1,8.8,33026,9568,8.6,4.8,54688,58138,40.3,8.6,46378,3883,39.4,9.0,46285,4728,0.9,1.4,-,**,30.2,(X),(X),(X),30.2,(X),(X),(X),30.1,(X),(X),(X)
1600000US3440680,3440680,"Little Ferry borough, New Jersey",4160,264,63810,7532,61.3,4.8,63651,8074,4.7,2.6,32361,60044,0.8,0.8,37159,44168,27.0,4.4,70000,18694,0.0,0.8,-,**,3.4,2.0,173470,28779,2.9,2.0,28490,43637,18.8,3.2,70038,30525,49.4,4.1,66506,12022,0.5,0.8,-,**,37.7,4.7,73920,15883,43.1,4.8,64821,12580,18.6,2.7,54911,18747,2681,150,80581,8376,41.0,5.6,81188,11381,59.0,5.6,79167,16471,77.5,5.7,81465,10707,17.6,5.2,61071,21833,4.9,3.0,100125,44352,1479,262,44246,9691,43.9,8.2,30930,3882,43.2,8.3,30777,4417,0.7,1.0,-,**,56.1,8.2,53750,9563,34.3,7.7,51522,6584,21.8,9.3,65833,43420,32.8,(X),(X),(X),33.8,(X),(X),(X),30.0,(X),(X),(X)
1600000US3440770,3440770,"Little Silver borough, New Jersey",2113,101,136344,20366,98.5,1.7,136438,25963,0.0,1.5,-,**,0.0,1.5,-,**,0.8,1.3,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.7,1.1,-,**,3.2,2.4,"250,000+",***,96.0,2.9,135781,23155,0.0,1.5,-,**,26.7,5.1,164732,95197,44.4,5.6,126905,22740,28.9,3.6,121250,41947,1654,119,160962,21571,49.2,6.5,162768,72240,50.8,6.5,150583,34257,86.2,5.1,172656,28163,11.8,4.4,67813,27786,2.0,2.2,-,**,459,137,54904,52906,55.1,15.8,51050,27504,42.9,17.6,32083,29427,12.2,14.1,-,**,44.9,15.8,106607,84841,25.7,14.0,52167,109160,19.2,14.2,215109,199796,33.6,(X),(X),(X),29.3,(X),(X),(X),49.2,(X),(X),(X)
1600000US3441010,3441010,"Loch Arbour village, New Jersey",73,21,127917,54179,97.3,4.1,128750,50162,0.0,34.1,-,**,0.0,34.1,-,**,2.7,4.1,-,**,0.0,34.1,-,**,0.0,34.1,-,**,0.0,34.1,-,**,1.4,4.5,-,**,95.9,4.9,129167,60280,0.0,34.1,-,**,20.5,13.4,95938,124274,50.7,15.3,156250,53825,28.8,15.3,76875,17992,47,18,127917,45186,55.3,21.6,118750,102214,44.7,21.6,128750,44154,76.6,16.9,155000,70083,8.5,7.7,96250,53705,14.9,16.8,-,**,26,11,120000,76187,50.0,22.3,96563,35112,26.9,18.7,76875,101447,23.1,23.7,-,**,50.0,22.3,156875,141247,38.5,21.6,145000,167308,11.5,12.3,-,**,30.1,(X),(X),(X),27.7,(X),(X),(X),34.6,(X),(X),(X)
1600000US3441100,3441100,"Lodi borough, New Jersey",9240,404,48914,3205,78.0,3.3,48624,3103,8.4,2.3,33295,6593,0.3,0.4,-,**,5.6,1.5,81607,47687,0.0,0.4,-,**,6.1,2.1,72742,55025,1.7,1.1,57661,26161,33.4,3.5,47727,5071,53.8,3.8,48699,4249,2.8,1.4,43789,19721,37.4,3.3,53014,6409,39.8,3.6,55267,8057,20.0,2.4,34479,8603,5872,211,55750,3172,45.1,3.7,45284,5242,54.9,3.7,63929,8299,58.8,4.4,77421,8195,30.6,4.5,36868,4496,10.7,3.0,53021,17491,3368,461,34504,9023,54.4,6.7,27941,6563,46.0,6.6,21007,7999,8.4,3.8,89563,117778,45.6,6.7,43390,5459,39.7,5.5,41218,8643,5.9,3.8,86417,37235,29.6,(X),(X),(X),30.3,(X),(X),(X),27.8,(X),(X),(X)
1600000US3441310,3441310,"Long Branch city, New Jersey",11883,464,48736,4193,74.1,2.4,54383,4061,12.3,1.7,33385,2380,0.6,0.4,20781,6669,2.2,0.7,74861,64270,0.0,0.3,-,**,7.0,1.7,45503,6679,3.9,1.4,51667,35140,21.0,2.2,41323,3077,62.4,2.8,61537,7290,4.7,1.3,25043,6369,37.1,2.5,46865,8578,36.3,2.7,57656,10136,21.9,1.8,46107,5570,7080,326,56661,5559,45.5,3.7,41065,3805,54.5,3.7,79079,7424,64.5,3.9,76050,4874,24.7,3.6,31011,3835,10.7,2.7,45938,13561,4803,508,34790,4657,50.1,3.9,34150,5424,42.8,3.8,30354,6905,7.3,2.7,59668,26020,49.9,3.9,35911,6832,40.2,4.7,31979,7474,9.7,3.0,71150,40188,38.3,(X),(X),(X),39.9,(X),(X),(X),33.6,(X),(X),(X)
1600000US3441370,3441370,"Longport borough, New Jersey",504,59,80469,10731,99.4,1.1,80234,10711,0.6,1.1,-,**,0.0,6.2,-,**,0.0,6.2,-,**,0.0,6.2,-,**,0.0,6.2,-,**,0.0,6.2,-,**,0.0,6.2,-,**,99.4,1.1,80234,10711,1.4,1.2,63125,89623,5.4,3.5,174583,103155,38.9,7.5,121667,41145,54.4,7.4,60000,21424,279,47,123750,35929,14.0,6.6,146875,54145,86.0,6.6,120000,37828,84.6,6.2,141667,31644,8.6,5.6,74688,19395,6.8,4.2,80625,127824,225,44,47361,12229,55.6,10.0,39583,11434,50.7,9.9,33500,12556,4.9,5.7,-,**,44.4,10.0,81667,33993,34.7,10.8,70000,34702,9.8,8.5,86563,168266,29.2,(X),(X),(X),32.6,(X),(X),(X),24.9,(X),(X),(X)
1600000US3441400,3441400,"Long Valley CDP, New Jersey",586,79,110455,22458,96.8,3.7,110795,27614,0.0,5.4,-,**,0.0,5.4,-,**,1.9,2.9,-,**,0.0,5.4,-,**,0.0,5.4,-,**,1.4,2.2,-,**,2.0,3.4,-,**,94.7,5.1,106607,28110,0.0,5.4,-,**,27.6,9.1,113523,15984,41.6,9.9,128333,44352,30.7,9.9,62500,29741,460,79,117500,9627,47.2,11.7,121250,48748,52.8,11.7,95750,45912,82.0,9.0,132813,31190,9.1,6.1,78077,42854,8.9,7.5,83859,160189,126,53,47059,7269,61.9,20.4,33684,16044,46.0,18.8,33421,13887,15.9,17.0,-,**,38.1,20.4,94688,36553,19.8,17.4,46838,43680,18.3,14.8,106250,28811,28.7,(X),(X),(X),33.3,(X),(X),(X),11.9,(X),(X),(X)
1600000US3441495,3441495,"Lopatcong Overlook CDP, New Jersey",245,76,74338,21002,92.7,10.7,73015,26922,7.3,10.7,-,**,0.0,12.4,-,**,0.0,12.4,-,**,0.0,12.4,-,**,0.0,12.4,-,**,0.0,12.4,-,**,2.4,5.0,-,**,90.2,11.6,72574,34142,0.0,12.4,-,**,54.3,17.4,105750,48919,21.2,16.0,85333,67684,24.5,17.0,40588,29781,148,78,85000,44363,39.2,28.0,53864,45967,60.8,28.0,126111,93376,61.5,26.5,125972,92717,38.5,26.5,52614,38484,0.0,19.6,-,**,97,48,29952,95133,89.7,15.6,29471,83977,89.7,15.6,29471,83977,0.0,27.8,-,**,10.3,15.6,-,**,10.3,15.6,-,**,0.0,27.8,-,**,46.1,(X),(X),(X),57.4,(X),(X),(X),28.9,(X),(X),(X)
1600000US3442390,3442390,"McGuire AFB CDP, New Jersey",1244,87,52746,3908,69.1,7.3,51793,3143,16.5,5.2,60444,12155,0.2,0.4,-,**,3.9,2.4,39038,30444,1.1,1.3,-,**,3.9,2.5,77125,22957,5.3,3.7,46250,6492,11.5,4.4,63646,22237,64.1,7.8,52391,3681,13.3,4.4,40313,8004,78.5,5.0,52452,3540,8.2,3.2,107708,29929,0.0,2.6,-,**,1141,87,53094,5123,82.9,5.5,52222,3850,17.1,5.5,62232,8037,85.2,7.2,60323,11318,7.9,4.6,28750,16769,6.9,5.8,50969,1744,103,50,41094,28129,48.5,22.4,37885,22641,35.0,21.8,26538,16896,13.6,16.5,-,**,51.5,22.4,70625,59485,23.3,16.4,37500,12184,28.2,23.6,133523,75081,14.5,(X),(X),(X),15.2,(X),(X),(X),7.8,(X),(X),(X)
1600000US3442510,3442510,"Madison borough, New Jersey",5532,207,109737,14454,92.8,2.5,108750,13935,1.4,1.1,81719,81530,0.0,0.6,-,**,3.7,1.2,148214,135492,0.0,0.6,-,**,1.3,1.4,-,**,0.9,0.7,192031,97155,6.6,2.4,94833,43057,87.7,3.1,109868,13993,0.5,0.6,21974,60905,30.1,2.5,122800,10755,43.8,2.7,156563,23525,25.5,2.4,60500,4124,3870,146,143162,15621,50.6,3.5,157560,19495,49.4,3.5,128598,11192,84.6,3.9,167931,13407,10.0,2.9,71636,4521,5.4,2.5,85313,22143,1662,210,53644,9722,64.9,7.1,53072,10748,58.3,7.5,46520,11039,6.6,3.2,118690,59200,35.1,7.1,63664,39516,29.9,6.6,51750,42106,5.2,3.2,132188,35488,24.5,(X),(X),(X),25.0,(X),(X),(X),21.8,(X),(X),(X)
1600000US3442540,3442540,"Madison Park CDP, New Jersey",2619,129,65417,8306,54.1,5.4,66017,7648,18.6,4.8,47727,15613,0.0,1.2,-,**,22.5,5.3,74590,21355,0.0,1.2,-,**,2.4,1.9,71650,23835,2.4,1.2,62727,36497,18.1,4.9,61510,35003,41.9,5.1,66907,6994,0.8,0.9,-,**,38.4,6.2,74084,9596,46.4,6.4,65690,7610,14.4,3.9,41389,30723,1682,170,74286,5240,49.6,6.8,63906,11293,50.4,6.8,83814,5602,68.9,7.4,84604,9051,19.4,6.3,60366,17402,11.7,4.4,69489,20652,937,153,42821,8703,50.4,11.9,38913,6928,45.0,11.9,37554,11500,5.3,3.4,71111,44063,49.6,11.9,57008,26852,35.0,10.8,60500,43548,14.6,9.0,56856,126493,23.4,(X),(X),(X),21.0,(X),(X),(X),26.7,(X),(X),(X)
1600000US3442630,3442630,"Magnolia borough, New Jersey",1655,101,56534,4874,77.1,4.5,58333,7105,16.7,4.1,55815,27111,0.0,1.9,-,**,0.7,0.8,-,**,0.5,0.8,-,**,3.1,3.0,30000,18148,1.8,2.0,16974,73212,8.3,4.2,35337,21098,73.8,5.2,58620,7177,0.7,0.8,-,**,35.0,5.1,53214,19390,44.9,5.2,67267,9651,19.4,3.1,35048,5005,1045,63,72350,6278,39.9,5.4,61964,21866,60.1,5.4,73673,5176,62.7,7.6,78558,5387,31.5,7.7,46813,13176,5.8,4.5,66343,26191,610,121,34068,4117,37.5,10.7,23482,15314,29.3,9.1,19583,5518,8.2,7.8,48100,8605,62.5,10.7,35195,10139,50.7,9.7,34640,4263,11.8,8.1,103000,88244,32.3,(X),(X),(X),33.2,(X),(X),(X),27.7,(X),(X),(X)
1600000US3442930,3442930,"Manahawkin CDP, New Jersey",949,123,64763,13439,95.4,5.1,64375,15192,0.7,1.2,-,**,0.0,3.4,-,**,3.3,4.7,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.6,1.3,-,**,14.5,8.8,43456,22757,80.8,9.6,69009,14162,1.8,2.7,-,**,18.8,8.5,69274,25073,62.5,9.2,67974,14505,17.0,6.2,34792,4481,720,134,68750,10273,53.5,12.0,64116,15074,46.5,12.0,90625,15120,61.8,12.2,79934,13071,14.4,9.2,43571,40898,23.8,12.5,44430,26592,229,89,34236,13030,69.0,18.3,29688,38245,52.0,20.3,9375,21525,17.0,15.2,76806,62262,31.0,18.3,94844,130914,16.6,13.8,29063,13670,14.4,11.4,190781,106836,42.6,(X),(X),(X),45.1,(X),(X),(X),34.5,(X),(X),(X)
1600000US3443050,3443050,"Manasquan borough, New Jersey",2452,124,91389,18122,99.0,1.1,93500,18325,0.4,0.6,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.6,0.9,-,**,3.1,2.4,162869,242340,96.9,2.4,89531,18227,2.3,2.3,14315,130795,23.5,3.9,102000,99155,44.2,5.0,116923,23493,30.0,3.6,66016,13984,1447,109,128651,23539,39.7,4.5,163721,9002,60.3,4.5,100216,10776,85.3,5.5,140972,27020,8.6,4.1,98355,52334,6.0,4.0,42171,144891,1005,172,66563,13527,53.0,12.3,46656,16597,42.9,11.7,36726,13979,10.1,7.1,83958,38869,47.0,12.3,74490,11682,37.7,11.9,73903,14237,9.3,7.4,78869,275182,36.4,(X),(X),(X),36.2,(X),(X),(X),36.7,(X),(X),(X)
1600000US3443380,3443380,"Mantoloking borough, New Jersey",174,29,153750,35940,95.4,7.1,143333,25459,0.0,17.0,-,**,0.0,17.0,-,**,4.6,7.1,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,95.4,7.1,143333,25459,0.0,17.0,-,**,1.1,1.6,-,**,30.5,9.1,182656,42226,68.4,8.8,136250,44087,122,26,166667,39488,11.5,10.1,184688,163983,88.5,10.1,146250,23310,94.3,4.6,175938,36788,4.1,3.7,-,**,1.6,2.6,-,**,52,17,76250,80796,61.5,19.0,19375,35604,61.5,19.0,19375,35604,0.0,41.1,-,**,38.5,19.0,186250,18970,36.5,17.9,185938,33149,1.9,4.8,-,**,45.4,(X),(X),(X),44.3,(X),(X),(X),48.1,(X),(X),(X)
1600000US3443620,3443620,"Manville borough, New Jersey",3874,199,62787,3683,92.4,2.8,62144,3950,3.0,2.1,9179,51849,0.0,0.8,-,**,1.9,1.3,89900,113096,0.0,0.8,-,**,2.7,1.4,137857,75851,0.1,0.3,-,**,12.2,3.2,67600,23737,82.9,4.1,61869,3688,1.3,1.5,46736,10882,32.0,4.5,70329,11325,40.9,5.1,70903,7924,25.8,3.6,37212,6706,2629,139,74892,5807,34.3,4.9,66136,12885,65.7,4.9,78470,6944,67.6,6.1,78727,8454,22.4,5.4,70139,14966,10.0,4.4,65492,14004,1245,226,31841,5631,47.6,8.6,26425,7689,45.1,8.5,26850,7792,2.5,3.0,-,**,52.4,8.6,34904,14886,44.4,9.6,33702,14906,8.0,4.3,58125,112944,46.6,(X),(X),(X),47.1,(X),(X),(X),39.4,(X),(X),(X)
1600000US3443890,3443890,"Margate City city, New Jersey",3272,197,65568,7403,99.2,0.8,65540,7400,0.0,1.0,-,**,0.0,1.0,-,**,0.4,0.4,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.4,0.6,-,**,1.5,1.3,19821,90282,97.7,1.5,66960,6965,2.0,1.9,56633,19386,12.1,3.0,110208,53609,38.3,4.1,75000,25807,47.6,3.4,48462,7063,1762,98,100300,13117,19.5,4.0,110938,39105,80.5,4.0,99792,11184,82.0,4.4,110313,9640,14.9,4.3,62383,18683,3.1,2.3,73000,47731,1510,219,42434,7855,61.3,8.5,32231,5796,54.4,8.4,31635,4029,7.0,3.3,49875,78980,38.7,8.5,53438,10295,31.9,8.5,47267,6517,6.8,4.2,157672,158506,34.6,(X),(X),(X),33.4,(X),(X),(X),36.0,(X),(X),(X)
1600000US3443980,3443980,"Marksboro CDP, New Jersey",25,11,71042,24805,100.0,59.3,71042,24805,0.0,59.3,-,**,0.0,59.3,-,**,0.0,59.3,-,**,0.0,59.3,-,**,0.0,59.3,-,**,0.0,59.3,-,**,0.0,59.3,-,**,100.0,59.3,71042,24805,0.0,59.3,-,**,12.0,20.7,-,**,36.0,22.8,71875,10268,52.0,24.3,37083,7658,19,10,44583,48794,15.8,27.6,-,**,84.2,27.6,70833,73070,52.6,32.0,70833,79865,31.6,27.9,-,**,15.8,22.3,-,**,6,6,-,**,100.0,100.0,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,40.0,(X),(X),(X),36.8,(X),(X),(X),50.0,(X),(X),(X)
1600000US3444100,3444100,"Marlton CDP, New Jersey",4105,141,70461,3841,92.9,1.7,69938,5200,2.0,1.5,71008,26785,0.1,0.2,-,**,3.8,1.2,59500,20338,0.0,0.8,-,**,0.4,0.4,-,**,0.7,0.6,96944,91852,2.7,1.6,25962,16737,90.7,2.4,71633,6972,2.1,1.5,36071,655,32.4,3.2,88387,14749,40.6,3.2,92981,12577,24.9,2.5,51215,8824,2726,179,97019,5594,39.8,4.5,101383,13631,60.2,4.5,89219,14009,78.5,3.8,104366,6369,9.6,2.8,60694,25897,11.9,3.7,66875,11191,1379,150,41961,8943,57.2,6.9,41573,8600,51.8,7.0,34861,14738,5.4,3.7,92250,72714,42.8,6.9,42407,13816,32.1,7.0,40093,15227,10.7,5.4,59200,20018,27.1,(X),(X),(X),29.7,(X),(X),(X),21.1,(X),(X),(X)
1600000US3444430,3444430,"Martinsville CDP, New Jersey",4080,172,136959,14211,87.6,2.3,131350,16076,1.8,1.4,212250,187145,0.0,0.8,-,**,9.1,1.6,195536,62061,0.0,0.8,-,**,0.0,0.8,-,**,1.6,1.6,91951,35106,3.6,1.9,109340,38203,84.4,2.8,134792,16078,0.0,0.8,-,**,17.0,2.8,204118,37191,53.8,2.9,156809,12939,29.2,2.9,71490,15312,3348,152,151888,13006,42.1,4.0,203698,14114,57.9,4.0,128606,13984,87.9,3.9,160881,15588,7.7,3.2,82500,40080,4.4,2.0,93938,69433,732,141,50972,18607,61.9,11.6,33946,4789,55.1,9.7,32721,10580,6.8,6.2,109732,286817,38.1,11.6,90123,26788,33.1,11.5,83000,48285,5.1,4.0,117386,53189,34.3,(X),(X),(X),36.5,(X),(X),(X),24.3,(X),(X),(X)
1600000US3444520,3444520,"Matawan borough, New Jersey",3415,130,82940,5285,82.8,4.3,84102,8564,6.1,2.5,88750,82965,0.0,0.9,-,**,7.1,3.0,70438,26878,0.0,0.9,-,**,0.1,0.3,-,**,3.8,2.6,105601,27175,4.2,2.0,87917,47888,79.2,4.7,83662,8374,0.8,0.8,-,**,37.5,4.0,88704,12258,40.0,3.7,95956,7832,21.7,3.0,58909,4948,2208,124,96623,6817,43.4,5.6,95799,13559,56.6,5.6,97348,11588,82.4,4.8,103088,11941,12.4,4.2,60769,23992,5.2,2.4,51833,97452,1207,167,58842,6444,59.2,9.1,47125,16418,53.4,9.2,42546,18634,5.8,3.6,80682,9052,40.8,9.1,64318,45453,32.6,9.7,59576,26454,8.1,5.6,115833,39615,22.9,(X),(X),(X),22.4,(X),(X),(X),21.3,(X),(X),(X)
1600000US3444820,3444820,"Mays Landing CDP, New Jersey",735,127,49598,25328,93.9,5.6,49286,23596,3.1,4.9,-,**,1.1,1.7,-,**,0.0,4.3,-,**,0.0,4.3,-,**,0.0,4.3,-,**,1.9,2.7,-,**,3.0,3.3,55278,37928,91.3,6.4,49330,27132,0.0,4.3,-,**,27.6,10.9,66985,30561,59.3,13.4,44388,13832,13.1,6.5,76786,46138,465,96,81328,19696,36.1,12.1,48824,21279,63.9,12.1,88950,13903,68.4,11.7,93889,15257,25.8,11.3,37222,22287,5.8,4.5,28854,70816,270,127,41471,11363,56.3,27.8,42760,35215,56.3,27.8,42760,35215,0.0,11.3,-,**,43.7,27.8,36667,8521,36.3,25.1,35278,5648,7.4,9.7,-,**,8.4,(X),(X),(X),11.6,(X),(X),(X),3.0,(X),(X),(X)
